name,path,interpreter,sha256,main_bundle_exec,main_bundle_path,main_bundle_name,main_bundle_identifier,main_bundle_version,main_bundle_short_version_str,bundle_path,bundle_name,bundle_identifier,bundle_version,bundle_short_version_str,homebrew_package_name,homebrew_package_path,homebrew_package_description,homebrew_package_github,homebrew_package_homepage,homebrew_package_latest_stable_version,homebrew_keg_version,cert_sha256,cert_common_name,cert_organization,cert_organizational_unit,cert_valid_from,cert_valid_until
contactsd,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Contacts.framework/Support,,ad5bc537ae5cb7837d05bb0644200c64b0e9430097b9f28859212bdb85ec25dc,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
RPBroadcastActivityViewControllerExtension,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/ReplayKit.framework/PlugIns/RPBroadcastActivityViewControllerExtension.appex,,18e1b0bbe2b179fd682657505ed0dc609b828f80f3f62b1d2a6d15eba22c9a7c,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
RPVideoEditorExtension,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/ReplayKit.framework/PlugIns/RPVideoEditorExtension.appex,,58007d7e89f369c13fbd4062f4272fa6e3763502c8edba831ede37049eaa7533,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
lsdiconservice,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/MobileCoreServices.framework/XPCServices/lsdiconservice.xpc,,25ee15a76555b88a46f2a8043174b5f62aa43095fee9d3ae606d8147f9a1a9fd,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
intents_image_service,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Intents.framework/XPCServices/intents_image_service.xpc,,91c86ce7d87e01aa9fa75b9b6521dff44fbd95256fa89893b70af59de0f09a1d,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
VideoSubscriberAccountBulletind,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/VideoSubscriberAccount.framework/Support,,4f9796e4a9a5e914e0fa23d919bcd7e976433c629e5aedcae458573364aa6f56,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,$(PRODUCT_NAME),$(PRODUCT_BUNDLE_IDENTIFIER),$(CURRENT_PROJECT_VERSION),1.0,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
com.apple.VideoSubscriberAccount.DeveloperService,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/VideoSubscriberAccount.framework/XPCServices/com.apple.VideoSubscriberAccount.DeveloperService.xpc,,d700cc30d004cb20afd2dd179cb7b78326d7660a0686a2da3cda3634877bc580,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
com.apple.VideoSubscriberAccount.PrivacyService,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/VideoSubscriberAccount.framework/XPCServices/com.apple.VideoSubscriberAccount.PrivacyService.xpc,,429df91baa5d2341ce75e151baacb5c3866eea011fe93623338f4e02864b0c32,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
healthd,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/HealthKit.framework,,84c55b08701bb0aae1be44ebae323e18252d5b6b66faf2fc9bfcd7c81c1c5d3a,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,com.apple.healthd,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
MCDashboardClient.py,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/MultipeerConnectivity.framework,/usr/bin/env python,75c99b8083885794fd59a5909ae521781e94d2a34080c15a76fa98bc85e852c1,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
testmc.py,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/MultipeerConnectivity.framework,/usr/bin/env python,d958381fd29ad1e9ab109d6cf06c506d3b64aa755640e972934fe7b57124a567,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
multipeerlog,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/MultipeerConnectivity.framework, /bin/bash,e8c915b81bcd1e65fdf184f9d95687db2a35a9bfc7c4754c5fad39ceadd0f2bb,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,,,,,,
com.apple.WebKit.Networking,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/WebKit.framework/XPCServices/com.apple.WebKit.Networking.xpc,,149a9aef65c6d96a54f6c627668c35c36c9a82e51f8eeb94e70c29d78f984a76,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
com.apple.WebKit.Databases,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/WebKit.framework/XPCServices/com.apple.WebKit.Databases.xpc,,c52aff0dc1853bdf13365ce7e3ca371d4d616003f4d5151b69e5009a6e171b17,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
com.apple.WebKit.WebContent,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/WebKit.framework/XPCServices/com.apple.WebKit.WebContent.xpc,,6d9074b7dac9cf95a9038d2ea1e52cd2e53119f4909d59cca75bfce4b8bcc4d9,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
assetsd,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/AssetsLibrary.framework/Support,,32fbcf1b081396d71aa6a7cadd65cf2fada2e51dba6109567c4c2f4216bd090e,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,com.apple.assetsd,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
FPSpotlightIndexer,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/FileProvider.framework/PlugIns/FPSpotlightIndexer.appex,,5288ce74e097d1b4278755ab9d234e38c3f9ecde2c527faf4d3711ac768afec3,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
LocalStorageFileProvider,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/FileProvider.framework/PlugIns/LocalStorageFileProvider.appex,,8b1ec60577333fa8799e9c4eafbfd24787cf3a28fde5ad7e53b97d907e579cac,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
fileproviderd,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/FileProvider.framework/Support,,3fce8e9f736a4c0170f0576e64b906e638c10eca519d3d918561cf42d5be283d,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
com.apple.twitter,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Social.framework/XPCServices/com.apple.twitter.xpc,,a999629b23ebae715b774c95e3f80ac6410619d0263d52c5ceeaab9e6779304e,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
com.apple.weibo,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Social.framework/XPCServices/com.apple.weibo.xpc,,e5bfe981da19812470c57691a0cee6e61cd3bab507c98100b984ffe5ebfe603f,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
com.apple.facebook,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Social.framework/XPCServices/com.apple.facebook.xpc,,059282e753095d17b6298cecb14e5ea72419fbd0ec533b0307ae56cbe0fd8cab,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
com.apple.tencentweibo,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Social.framework/XPCServices/com.apple.tencentweibo.xpc,,cef0ebb431d79f19ac8e8993c22e1203436394ba9576782db528b70b4b7b4b60,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
com.apple.IdentityLookup.MessageFilter,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/IdentityLookup.framework/XPCServices/com.apple.IdentityLookup.MessageFilter.xpc,,7a7123589f940a329407b707c5b3c894ac3bad0096adf59e1cc7ae1de017bd43,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
companionappd,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/WatchKit.framework/Support,,86414b8fa5b95862668edd419d62ac9df1777a9b180ffc0f6b435dcbf7401785,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
accountsd,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/Accounts.framework,,f14e643cbec8c7f33cfae076ea567cef634d65f327c941474d1e8a1251bd355d,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,accountsd,com.apple.accountsd,113,113,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
com.apple.quicklook.extension.previewUI,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/QuickLook.framework/PlugIns/com.apple.quicklook.extension.previewUI.appex,,8e8cbb6a0b7770cb0fd09b988248c626ddcc9c28eb9d49c256978336473bbc3d,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
systemsoundserver-simd,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/AudioToolbox.framework,,510ab9729e23c9f8d850e0dabb8870c260430638c8acb5b6538e2d17ce0544c3,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
ContactsViewService,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/ContactsUI.framework/PlugIns/ContactsViewService.appex,,e9d83845203d5b02a7e3034129a97354126b3b87493d00cb2d608460d214477e,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
ContactViewViewService,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/ContactsUI.framework/PlugIns/ContactViewViewService.appex,,0cae4b9d9527a98383cf004d648150a3d42916558e35f2c8f03558bbce231049,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
coreauthd,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/LocalAuthentication.framework/Support,,33f78f6e6d166a9936babec4de716e9e46e08dd553034dffa285078d8c09c822,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,coreauthd,com.apple.coreauthd,425.30.30,1.0,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
com.apple.accessibility.mediaaccessibilityd,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/MediaAccessibility.framework/XPCServices/com.apple.accessibility.mediaaccessibilityd.xpc,,2858af7e81ea4bbb2489621d6fe5cf4272fd54e84c6d4ee4d2f0d7b2bfd0f26e,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
com.apple.MapKit.SnapshotService,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/MapKit.framework/XPCServices/com.apple.MapKit.SnapshotService.xpc,,dd8e23a476d3f5f3ffa8e2acaddd855057494cde17f45768e80ada48f0645abe,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
com.apple.CallKit.CallDirectory,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/CallKit.framework/XPCServices/com.apple.CallKit.CallDirectory.xpc,,e4793aab54b2930a20d1e1786cbd244c5f543a083dd15b5829ac3b3a93512089,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
com.apple.CallKit.CallDirectoryMaintenance,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/CallKit.framework/XPCServices/com.apple.CallKit.CallDirectoryMaintenance.xpc,,e9fe9969d07e8d1ca1fe990c30bd5370346b6eb7786da28919a746a62edfb5a2,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
SharedPreferences,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/AVKit.framework/XPCServices/SharedPreferences.xpc,,81416831954ebcac2b87b3bf588758f0bc774575d0a96530373f729c92451837,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
ABDatabaseDoctor,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/AddressBook.framework/Support,,a480aa570471ee0376e1dabcbaccd4fa36a2d4f3991c2cf93e93e4f9183d8eef,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
CFNetworkAgent,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/CFNetwork.framework,,517ed5e618f3fc94f479480c4449b1bc7dcd0d5922304c2816400ac4cf37fdc3,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,com.apple.cfnetwork.CFNetworkAgent,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
MIDIServer,/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneOS.platform/Developer/Library/CoreSimulator/Profiles/Runtimes/iOS.simruntime/Contents/Resources/RuntimeRoot/System/Library/Frameworks/CoreMIDI.framework,,e5769de5ee8669592728566ea30783114a3166ffeeab34212a53b3226f80bdab,0,/Applications/Xcode.app,Xcode,com.apple.dt.Xcode,13772,9.2,,,,,,,,,,,,,2aa4b9973b7ba07add447ee4da8b5337c3ee2c3a991911e80e7282e8a751fc32,Software Signing,Apple Inc.,Apple Software,2013-04-12 22:34:35 +0000,2021-04-12 22:34:35 +0000
